site,lat,long,nickname,year_sampled,Distance_m,PO4_mgkg,SO4_mgkg,NO3_mgkg,NH3_mgkg,HCO3_mgkg,Ca_mgkg,Mg_mgkg,K_mgkg,Na_mgkg,Cl_mgkg,Fe_mgkg,Mn_mgkg,Cu_mgkg,Zn_mgkg,B_mgkg,pH,P_Bray_I_mgkg,N.per,C.per,N15,C13,Notes,date_sampled,line_id,y_obs,d_obs,est_d_death,age_days,sex,cause_death,age_class,plant.species.fol,N.per_fol,C.per_fol,N15_fol,C13_fol,dist2road,dist2river,dist2aw,region,soil_type,land_gertenbach1983,Domwoody_venter,Geomorph_venter,LTYPE_venter,average_rainfall_mm,death_date,survey_date,average_precip_16_25,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,ele_count_2017_buf,ele_groups_2017_buf,buffer_km,buffer_area_km2,ele_density_2017_buf,ele_pressure_2017,mass_bones,average_score_bones,frag_count,nonfrag_count,pellets_dung,elephant_dung,pat_dung,zebra_dung,hyena_dung,jackal_dung,carnivore_dung,rhino_dung,death_month,survey_month,average_temp_16_24,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,season_survey
B_2022_37,-23.86795,31.54198,Nhlanganini,2024,2.5,8.03,11.16,167.41,0.61,6.1,24.05,14.1,23.46,9.31,3.84,0.1,0.01,0.03,0.04,0.18,5.51,94.6,0.18,2.22,7.57,-17.93,NA,16-Mar-24,Nhlanganini_2024_soil,2022,4-May-22,4/28/2022,688,male,Natural,adult,NA,NA,NA,NA,NA,139.2737201,4837.447266,8105.197266,Central,Basalt,Colophospermum mopane Forest,Open - moderately dense C. mopane bush savanna,Dissected & moderately undulating land from Quaternary erosion,LE02: Letaba,366.0817611,2022-04-28T00:00:00Z,2024-03-16T00:00:00Z,454.8973534,411.3091843,464.5164974,297.4614496,316,33,10,314.1592654,1.00585924,348.7384003,79.3,3.852941176,20,13,0.13,3.11,NA,NA,NA,NA,NA,NA,2022-04-01T00:00:00Z,2024-03-01T00:00:00Z,23.71111111,23.40909091,23.73181818,23.97727273,34.8,35.1,dry,late_wet
B_2022_37,-23.86795,31.54198,Nhlanganini,2024,0.5,17.92,3.74,49.6,0.17,12.2,7.21,5.83,12.51,9.17,2.71,4.46,0.04,0.04,0.04,0.19,6.28,72.48,0.12,1.58,5.72,-17.25,NA,16-Mar-24,Nhlanganini_2024_soil,2022,4-May-22,4/28/2022,688,male,Natural,adult,NA,NA,NA,NA,NA,139.2737201,4837.447266,8105.197266,Central,Basalt,Colophospermum mopane Forest,Open - moderately dense C. mopane bush savanna,Dissected & moderately undulating land from Quaternary erosion,LE02: Letaba,366.0817611,2022-04-28T00:00:00Z,2024-03-16T00:00:00Z,454.8973534,411.3091843,464.5164974,297.4614496,316,33,10,314.1592654,1.00585924,348.7384003,79.3,3.852941176,20,13,0.13,3.11,NA,NA,NA,NA,NA,NA,2022-04-01T00:00:00Z,2024-03-01T00:00:00Z,23.71111111,23.40909091,23.73181818,23.97727273,34.8,35.1,dry,late_wet
B_2023_38,-23.260311,31.464111,Mahlati,2025,2.5,0.02,51.16,1304.39,0.03,54.91,25.63,3.74,6.17,12.99,64.65,0.02,0.005,0.14,0.06,0.04,7.56,172.98,0.22,2.92,9.79,-13.32,NA,11-Mar-25,Mahlati_2025_soil,2023,26-May-23,5/12/2023,669,male,Natural,adult,NA,NA,NA,NA,NA,23.69814816,10152.50586,4480.57959,North,Basalt,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,402.0563411,2023-05-12T00:00:00Z,2025-03-11T00:00:00Z,422.717012,357.7837964,214.9998305,396.3051426,303,50,10,314.1592654,0.964478955,348.6506409,83.22,3.294117647,23,20,0.02,NA,0.52,NA,NA,NA,NA,NA,2023-05-01T00:00:00Z,2025-03-01T00:00:00Z,23.52474747,23.51818182,23.63636364,23.73333333,34.6,37.3,dry,late_wet
B_2023_38,-23.260311,31.464111,Mahlati,2025,0.5,1.91,172.64,3560.84,220.46,73.22,22.14,3.29,9.51,21.19,597.64,0.08,0.005,0.1,0.04,0.03,7.32,186.73,0.41,3.83,18.72,-12.74,NA,11-Mar-25,Mahlati_2025_soil,2023,26-May-23,5/12/2023,669,male,Natural,adult,NA,NA,NA,NA,NA,23.69814816,10152.50586,4480.57959,North,Basalt,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,402.0563411,2023-05-12T00:00:00Z,2025-03-11T00:00:00Z,422.717012,357.7837964,214.9998305,396.3051426,303,50,10,314.1592654,0.964478955,348.6506409,83.22,3.294117647,23,20,0.02,NA,0.52,NA,NA,NA,NA,NA,2023-05-01T00:00:00Z,2025-03-01T00:00:00Z,23.52474747,23.51818182,23.63636364,23.73333333,34.6,37.3,dry,late_wet
B_2023_38,-23.260311,31.464111,Mahlati,2025,10,0.38,3.61,21.94,0.03,118.98,28.61,4.82,19.3,8.89,7.56,0.52,0.03,0.18,0.05,0.11,7.96,17.36,0.18,2.84,4.77,-14.02,NA,11-Mar-25,Mahlati_2025_soil,2023,26-May-23,5/12/2023,669,male,Natural,adult,NA,NA,NA,NA,NA,23.69814816,10152.50586,4480.57959,North,Basalt,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,402.0563411,2023-05-12T00:00:00Z,2025-03-11T00:00:00Z,422.717012,357.7837964,214.9998305,396.3051426,303,50,10,314.1592654,0.964478955,348.6506409,83.22,3.294117647,23,20,0.02,NA,0.52,NA,NA,NA,NA,NA,2023-05-01T00:00:00Z,2025-03-01T00:00:00Z,23.52474747,23.51818182,23.63636364,23.73333333,34.6,37.3,dry,late_wet
B_2022_54,-24.543322,31.799921,Marheya,2024,15,3.62,17.29,161.01,0.03,6.1,13.63,13.61,36.35,11.18,7.07,4.47,0.25,0.13,0.12,0.23,5.28,85.3,0.14,1.84,6.3,-13.6,NA,23-Mar-24,Marheya_2024_soil,2022,29-Aug-22,6/30/2022,632,male,Natural,adult,NA,NA,NA,NA,NA,2159.596738,3178.992432,4256.434082,Central,Basalt,Kumana Sandveld,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,454.4447684,2022-06-30T00:00:00Z,2024-03-23T00:00:00Z,551.6881769,548.5995536,697.8758569,419.8902907,278,39,10,314.1592654,0.884901484,378.8782154,20.47,2.875,4,5,0.02,0.1,NA,NA,NA,NA,NA,NA,2022-06-01T00:00:00Z,2024-03-01T00:00:00Z,22.6520202,22.15,22.87272727,22.78181818,32.3,32.7,dry,late_wet
B_2022_54,-24.543322,31.799921,Marheya,2024,10,6.62,4.37,119.28,0.03,9.15,9.62,9.72,21.89,13.33,6.75,4.26,0.3,0.16,0.12,0.3,5.43,113.58,0.12,1.69,6.82,-14.06,NA,23-Mar-24,Marheya_2024_soil,2022,29-Aug-22,6/30/2022,632,male,Natural,adult,NA,NA,NA,NA,NA,2159.596738,3178.992432,4256.434082,Central,Basalt,Kumana Sandveld,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,454.4447684,2022-06-30T00:00:00Z,2024-03-23T00:00:00Z,551.6881769,548.5995536,697.8758569,419.8902907,278,39,10,314.1592654,0.884901484,378.8782154,20.47,2.875,4,5,0.02,0.1,NA,NA,NA,NA,NA,NA,2022-06-01T00:00:00Z,2024-03-01T00:00:00Z,22.6520202,22.15,22.87272727,22.78181818,32.3,32.7,dry,late_wet
B_2022_54,-24.543322,31.799921,Marheya,2024,0.5,4.02,27.88,731.39,0.03,0.005,97.79,53.96,84.45,63.45,58.38,0.15,0.08,0.04,0.06,0.33,4.37,120.74,0.13,1.69,8.87,-13.66,NA,23-Mar-24,Marheya_2024_soil,2022,29-Aug-22,6/30/2022,632,male,Natural,adult,NA,NA,NA,NA,NA,2159.596738,3178.992432,4256.434082,Central,Basalt,Kumana Sandveld,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,454.4447684,2022-06-30T00:00:00Z,2024-03-23T00:00:00Z,551.6881769,548.5995536,697.8758569,419.8902907,278,39,10,314.1592654,0.884901484,378.8782154,20.47,2.875,4,5,0.02,0.1,NA,NA,NA,NA,NA,NA,2022-06-01T00:00:00Z,2024-03-01T00:00:00Z,22.6520202,22.15,22.87272727,22.78181818,32.3,32.7,dry,late_wet
B_2022_54,-24.543322,31.799921,Marheya,2024,2.5,14.45,24.07,314.61,0.03,3.05,32.86,23.82,52.18,32.69,16.43,5.98,0.15,0.09,0.1,0.26,4.71,183.8,0.16,2.16,8.6,-14.08,NA,23-Mar-24,Marheya_2024_soil,2022,29-Aug-22,6/30/2022,632,male,Natural,adult,NA,NA,NA,NA,NA,2159.596738,3178.992432,4256.434082,Central,Basalt,Kumana Sandveld,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,454.4447684,2022-06-30T00:00:00Z,2024-03-23T00:00:00Z,551.6881769,548.5995536,697.8758569,419.8902907,278,39,10,314.1592654,0.884901484,378.8782154,20.47,2.875,4,5,0.02,0.1,NA,NA,NA,NA,NA,NA,2022-06-01T00:00:00Z,2024-03-01T00:00:00Z,22.6520202,22.15,22.87272727,22.78181818,32.3,32.7,dry,late_wet
B_2022_54,-24.543322,31.799921,Marheya,2024,5,8.54,9.09,285.61,0.03,3.05,32.86,20.42,40.66,23.69,8.81,0.72,0.03,0.04,0.06,0.25,4.72,147.68,0.13,1.85,7.21,-13.4,NA,23-Mar-24,Marheya_2024_soil,2022,29-Aug-22,6/30/2022,632,male,Natural,adult,NA,NA,NA,NA,NA,2159.596738,3178.992432,4256.434082,Central,Basalt,Kumana Sandveld,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,454.4447684,2022-06-30T00:00:00Z,2024-03-23T00:00:00Z,551.6881769,548.5995536,697.8758569,419.8902907,278,39,10,314.1592654,0.884901484,378.8782154,20.47,2.875,4,5,0.02,0.1,NA,NA,NA,NA,NA,NA,2022-06-01T00:00:00Z,2024-03-01T00:00:00Z,22.6520202,22.15,22.87272727,22.78181818,32.3,32.7,dry,late_wet
B_2022_61,-23.12896,31.43464,Mopane,2024,10,0.67,13.45,61.51,1.23,91.52,29.66,7.78,17.35,7.14,5.43,0.11,0.005,0.06,0.03,0.22,6.98,12.94,0.19,2.92,4.64,-13.77,NA,18-Mar-24,Mopane_2024_soil,2022,7-Jul-22,7/7/2022,620,male,DCA,adult,NA,NA,NA,NA,NA,524.4575113,1548.173096,2296.010254,North,Basalt,Combretum / Colophospermum mopane Rugged Veld,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,384.6655571,2022-07-07T00:00:00Z,2024-03-18T00:00:00Z,406.8536927,400.0614641,348.7654159,181.7907423,706,59,10,314.1592654,2.247267796,364.5905758,14.26,4.877192982,197,3,0.01,0.83,NA,NA,NA,NA,NA,NA,2022-07-01T00:00:00Z,2024-03-01T00:00:00Z,23.62474747,23.18636364,23.85909091,23.83181818,34.4,35,dry,late_wet
B_2022_61,-23.12896,31.43464,Mopane,2024,0.5,7.76,73.42,1954.37,11.57,30.51,361.56,104.08,123.83,112.69,62.22,0.16,0.09,0.09,0.03,0.21,6.51,241.21,0.32,3.36,14.62,-15.18,NA,18-Mar-24,Mopane_2024_soil,2022,7-Jul-22,7/7/2022,620,male,DCA,adult,NA,NA,NA,NA,NA,524.4575113,1548.173096,2296.010254,North,Basalt,Combretum / Colophospermum mopane Rugged Veld,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,384.6655571,2022-07-07T00:00:00Z,2024-03-18T00:00:00Z,406.8536927,400.0614641,348.7654159,181.7907423,706,59,10,314.1592654,2.247267796,364.5905758,14.26,4.877192982,197,3,0.01,0.83,NA,NA,NA,NA,NA,NA,2022-07-01T00:00:00Z,2024-03-01T00:00:00Z,23.62474747,23.18636364,23.85909091,23.83181818,34.4,35,dry,late_wet
B_2022_75,-23.0356,30.91466,Xidulu,2024,10,0.47,7.68,24.8,0.99,51.86,16.03,3.89,15.64,1.38,13.47,0.58,0.83,3.42,0.14,0.005,6.77,7.78,0.09,1.16,5.85,-16.64,NA,20-Mar-24,Xidulu_2024_soil,2022,13-Aug-22,8/6/2022,592,male,Natural,adult,NA,NA,NA,NA,NA,508.4170685,3462.787598,5057.787598,North,Granite,Colophospermum mopane / Acacia nigrescens savanna,C.mopane/Pterocarpus rotundifolius/C.apiculatum bush savanna,Slightly undulating plains becoming more undulating & incised close to Phugwane R,PH10: Bububu,382.399147,2022-08-06T00:00:00Z,2024-03-20T00:00:00Z,464.0071971,366.7219651,347.0202868,180.2284272,316,24,10,314.1592654,1.00585924,249.8807754,7.01,4.444444444,28,7,NA,0.01,NA,NA,NA,NA,NA,NA,2022-08-01T00:00:00Z,2024-03-01T00:00:00Z,23.16161616,22.75454545,23.6,23.56363636,33.1,33.5,dry,late_wet
B_2022_75,-23.0356,30.91466,Xidulu,2024,2.5,4.31,103.75,456.92,8.31,9.15,117.83,59.79,1.56,0.25,62.78,4.11,2.35,0.1,0.1,0.005,5.03,113.03,0.13,1.29,11.52,-17.28,NA,20-Mar-24,Xidulu_2024_soil,2022,13-Aug-22,8/6/2022,592,male,Natural,adult,NA,NA,NA,NA,NA,508.4170685,3462.787598,5057.787598,North,Granite,Colophospermum mopane / Acacia nigrescens savanna,C.mopane/Pterocarpus rotundifolius/C.apiculatum bush savanna,Slightly undulating plains becoming more undulating & incised close to Phugwane R,PH10: Bububu,382.399147,2022-08-06T00:00:00Z,2024-03-20T00:00:00Z,464.0071971,366.7219651,347.0202868,180.2284272,316,24,10,314.1592654,1.00585924,249.8807754,7.01,4.444444444,28,7,NA,0.01,NA,NA,NA,NA,NA,NA,2022-08-01T00:00:00Z,2024-03-01T00:00:00Z,23.16161616,22.75454545,23.6,23.56363636,33.1,33.5,dry,late_wet
B_2022_75,-23.0356,30.91466,Xidulu,2024,0.5,0.02,319.95,5616.52,69.99,6.1,934.62,636.3,45.35,18.85,292.59,5.16,3.09,0.15,0.11,0.005,4.96,325.16,0.36,1.6,27.13,-20.1,NA,20-Mar-24,Xidulu_2024_soil,2022,13-Aug-22,8/6/2022,592,male,Natural,adult,NA,NA,NA,NA,NA,508.4170685,3462.787598,5057.787598,North,Granite,Colophospermum mopane / Acacia nigrescens savanna,C.mopane/Pterocarpus rotundifolius/C.apiculatum bush savanna,Slightly undulating plains becoming more undulating & incised close to Phugwane R,PH10: Bububu,382.399147,2022-08-06T00:00:00Z,2024-03-20T00:00:00Z,464.0071971,366.7219651,347.0202868,180.2284272,316,24,10,314.1592654,1.00585924,249.8807754,7.01,4.444444444,28,7,NA,0.01,NA,NA,NA,NA,NA,NA,2022-08-01T00:00:00Z,2024-03-01T00:00:00Z,23.16161616,22.75454545,23.6,23.56363636,33.1,33.5,dry,late_wet
B_2023_131,-23.11294,31.53799,Limpopo,2025,2.5,1.89,44.47,1050.92,19.68,0.61,162.98,66.24,110.23,87.8,49.1,0.02,1.82,0.08,0.05,0.14,4.54,73.53,0.14,1.44,13.56,-18.32,NA,14-Mar-25,Limpopo_2025_soil,2023,24-Nov-23,10-Nov-23,490,Female,Natural,adult,NA,NA,NA,NA,NA,4.937845573,5822.512207,6665.002441,North,Basalt,Mixed Combretum / Colophospermum mopane woodland,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,427.6047283,2023-11-10T00:00:00Z,2025-03-14T00:00:00Z,407.8125291,345.3684454,220.5473533,409.6614585,424,37,10,314.1592654,1.349633917,301.7845535,9.86,4.722222222,26,3,NA,0.26,0.02,NA,NA,NA,NA,NA,2023-11-01T00:00:00Z,2025-03-01T00:00:00Z,23.76313131,23.74545455,24.71818182,24.01666667,34.4,37.4,early_wet,late_wet
B_2023_131,-23.11294,31.53799,Limpopo,2025,0.5,2.05,101.94,1649.91,239.25,15.25,149.05,75.66,116.25,198.37,180.35,0.02,2.62,0.21,0.06,0.18,5.57,115.47,0.22,1.36,20.61,-17.84,NA,14-Mar-25,Limpopo_2025_soil,2023,24-Nov-23,10-Nov-23,490,Female,Natural,adult,NA,NA,NA,NA,NA,4.937845573,5822.512207,6665.002441,North,Basalt,Mixed Combretum / Colophospermum mopane woodland,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,427.6047283,2023-11-10T00:00:00Z,2025-03-14T00:00:00Z,407.8125291,345.3684454,220.5473533,409.6614585,424,37,10,314.1592654,1.349633917,301.7845535,9.86,4.722222222,26,3,NA,0.26,0.02,NA,NA,NA,NA,NA,2023-11-01T00:00:00Z,2025-03-01T00:00:00Z,23.76313131,23.74545455,24.71818182,24.01666667,34.4,37.4,early_wet,late_wet
B_2023_131,-23.11294,31.53799,Limpopo,2025,10,0.2,18.15,548.02,5.78,3.05,74.4,35.77,45.91,21.49,26.48,0.02,0.1,0.49,0.07,0.2,4.71,37.97,0.09,1.4,5.64,-16.81,NA,14-Mar-25,Limpopo_2025_soil,2023,24-Nov-23,10-Nov-23,490,Female,Natural,adult,NA,NA,NA,NA,NA,4.937845573,5822.512207,6665.002441,North,Basalt,Mixed Combretum / Colophospermum mopane woodland,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,427.6047283,2023-11-10T00:00:00Z,2025-03-14T00:00:00Z,407.8125291,345.3684454,220.5473533,409.6614585,424,37,10,314.1592654,1.349633917,301.7845535,9.86,4.722222222,26,3,NA,0.26,0.02,NA,NA,NA,NA,NA,2023-11-01T00:00:00Z,2025-03-01T00:00:00Z,23.76313131,23.74545455,24.71818182,24.01666667,34.4,37.4,early_wet,late_wet
B_2023_137,-23.10071,31.43368,Shingwedzi,2025,0.5,9.13,18.4,654.93,2.85,42.71,122.56,19.06,71.44,22.63,5.79,0.02,0.01,0.18,0.02,0.14,7.21,187.94,0.16,2.02,16.08,-13.92,NA,11-Mar-25,Shingwedzi_2025_soil,2023,8-Dec-23,6-Dec-23,461,female,not_provided,adult,NA,NA,NA,NA,NA,0.113099114,1557.562622,2736.833984,North,Basalt,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,378.8945004,2023-12-06T00:00:00Z,2025-03-11T00:00:00Z,406.8536927,299.1364988,268.3465252,399.7964516,613,54,10,314.1592654,1.951239602,341.6835724,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2025-03-01T00:00:00Z,23.5010101,23.36818182,24.45909091,23.69444444,34.4,37.6,early_wet,late_wet
B_2023_137,-23.10071,31.43368,Shingwedzi,2025,2.5,8.17,8.2,149.32,0.03,73.22,39.16,8.87,28.97,4.22,6.15,0.11,0.005,0.05,0.01,0.16,7.63,96.99,0.11,1.63,8.29,-14.58,NA,11-Mar-25,Shingwedzi_2025_soil,2023,8-Dec-23,6-Dec-23,461,female,not_provided,adult,NA,NA,NA,NA,NA,0.113099114,1557.562622,2736.833984,North,Basalt,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,378.8945004,2023-12-06T00:00:00Z,2025-03-11T00:00:00Z,406.8536927,299.1364988,268.3465252,399.7964516,613,54,10,314.1592654,1.951239602,341.6835724,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2025-03-01T00:00:00Z,23.5010101,23.36818182,24.45909091,23.69444444,34.4,37.6,early_wet,late_wet
B_2023_137,-23.10071,31.43368,Shingwedzi,2025,10,1.37,1.8,88.79,0.03,103.73,33.2,8.38,27.11,3.62,5.01,0.17,0.005,0.2,0.02,0.15,7.81,43.51,0.1,2.04,5.81,-11.97,NA,11-Mar-25,Shingwedzi_2025_soil,2023,8-Dec-23,6-Dec-23,461,female,not_provided,adult,NA,NA,NA,NA,NA,0.113099114,1557.562622,2736.833984,North,Basalt,Colophospermum mopane shrubveld on basalt,Open-moderately dense C. mopane bush savanna with A.exuvialis,Dissected & moderately undulating land from Quaternary erosion,LE05: Shingwedzi,378.8945004,2023-12-06T00:00:00Z,2025-03-11T00:00:00Z,406.8536927,299.1364988,268.3465252,399.7964516,613,54,10,314.1592654,1.951239602,341.6835724,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2025-03-01T00:00:00Z,23.5010101,23.36818182,24.45909091,23.69444444,34.4,37.6,early_wet,late_wet
B_2023_141,-25.505616,31.373127,Sugar Vista,2025,2.5,8.87,64.44,425.37,42.49,6.1,20.67,11.81,84.66,97.32,87.99,18.02,2.85,0.07,0.06,0.12,4.76,327.74,0.07,0.58,15.22,-18.27,NA,4-Mar-25,SugarVista_2025_soil,2023,18-Dec-23,18-Dec-23,442,Male,DCA,adult,NA,NA,NA,NA,NA,1152.844012,2527.736328,4752.864258,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,641.6328204,2023-12-18T00:00:00Z,2025-03-04T00:00:00Z,832.6245525,1022.844734,931.3300052,840.2720141,107,28,10,314.1592654,0.340591578,217.0457002,2.58,3.8,5,5,0.38,1.66,NA,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2025-03-01T00:00:00Z,22.48131313,22.36363636,23.08181818,22.35,31.6,32.8,early_wet,late_wet
B_2023_141,-25.505616,31.373127,Sugar Vista,2025,10,0.12,11.78,27.21,2.01,12.2,5.39,4.31,23.51,6.39,11.6,31.93,0.48,0.05,0.05,0.19,5.52,30.72,0.06,0.74,7.78,-18.63,NA,4-Mar-25,SugarVista_2025_soil,2023,18-Dec-23,18-Dec-23,442,Male,DCA,adult,NA,NA,NA,NA,NA,1152.844012,2527.736328,4752.864258,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,641.6328204,2023-12-18T00:00:00Z,2025-03-04T00:00:00Z,832.6245525,1022.844734,931.3300052,840.2720141,107,28,10,314.1592654,0.340591578,217.0457002,2.58,3.8,5,5,0.38,1.66,NA,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2025-03-01T00:00:00Z,22.48131313,22.36363636,23.08181818,22.35,31.6,32.8,early_wet,late_wet
B_2023_141,-25.505616,31.373127,Sugar Vista,2025,0.5,28.16,142.79,702.64,124.53,9.15,27.96,16,141.46,146.34,137.04,29.83,2.6,0.11,0.08,0.16,4.98,456.09,0.16,1.3,18,-21.63,NA,4-Mar-25,SugarVista_2025_soil,2023,18-Dec-23,18-Dec-23,442,Male,DCA,adult,NA,NA,NA,NA,NA,1152.844012,2527.736328,4752.864258,South,Granite,Malelane Mountain Bushveld,C.appiculatum bush savanna with several rare & extraneous chromophytic species,Intensely incised & extremely irregular mts relicts of Late Tertiary Phase(LT) II erosion surface,MA01: Malelane,641.6328204,2023-12-18T00:00:00Z,2025-03-04T00:00:00Z,832.6245525,1022.844734,931.3300052,840.2720141,107,28,10,314.1592654,0.340591578,217.0457002,2.58,3.8,5,5,0.38,1.66,NA,NA,NA,NA,NA,NA,2023-12-01T00:00:00Z,2025-03-01T00:00:00Z,22.48131313,22.36363636,23.08181818,22.35,31.6,32.8,early_wet,late_wet
B_2023_5,-23.70609,31.57687,Giriyondo,2024,2.5,3.63,23.71,682.84,1.02,0.005,72.14,51.04,85.23,62.15,40.58,0.13,0.33,0.05,0.04,0.19,4.45,100.67,0.17,2.45,9.05,-14.01,NA,16-Mar-24,Giriyondo_2024_soil,2023,12-Jan-23,1/10/2023,431,male,Natural,adult,NA,NA,NA,NA,NA,19.14731014,7000.228027,4334.963867,Central,Basalt,Colophospermum mopane shrubveld on basalt,Dense-moderately dense C. mopane shrub savanna. Dominant grass:Themeda triandra,Flat & level plains related to LTIII erosion surface,LE04: Manyeleti,360.4362185,2023-01-10T00:00:00Z,2024-03-16T00:00:00Z,420.1160821,322.6516035,351.8327339,252.0578506,172,33,10,314.1592654,0.547493004,329.2081704,0.68,5,14,0,NA,3.95,0.17,NA,NA,NA,NA,NA,2023-01-01T00:00:00Z,2024-03-01T00:00:00Z,23.40909091,23.36818182,23.55909091,23.69545455,34.1,34.6,late_wet,late_wet
B_2023_5,-23.70609,31.57687,Giriyondo,2024,0.5,0.005,83.28,1856.69,24.58,0.005,234.86,173.54,160.3,199.98,311.85,0.12,7.45,0.05,0.05,0.16,4.32,70.12,0.16,2.05,11.47,-13.11,NA,16-Mar-24,Giriyondo_2024_soil,2023,12-Jan-23,1/10/2023,431,male,Natural,adult,NA,NA,NA,NA,NA,19.14731014,7000.228027,4334.963867,Central,Basalt,Colophospermum mopane shrubveld on basalt,Dense-moderately dense C. mopane shrub savanna. Dominant grass:Themeda triandra,Flat & level plains related to LTIII erosion surface,LE04: Manyeleti,360.4362185,2023-01-10T00:00:00Z,2024-03-16T00:00:00Z,420.1160821,322.6516035,351.8327339,252.0578506,172,33,10,314.1592654,0.547493004,329.2081704,0.68,5,14,0,NA,3.95,0.17,NA,NA,NA,NA,NA,2023-01-01T00:00:00Z,2024-03-01T00:00:00Z,23.40909091,23.36818182,23.55909091,23.69545455,34.1,34.6,late_wet,late_wet
B_2023_5,-23.70609,31.57687,Giriyondo,2024,10,2.12,17.29,65.48,0.49,6.1,7.21,6.81,20.75,8.16,10.73,1.62,0.13,0.05,0.06,0.18,5.47,69.13,0.13,2.05,6.12,-13.44,NA,16-Mar-24,Giriyondo_2024_soil,2023,12-Jan-23,1/10/2023,431,male,Natural,adult,NA,NA,NA,NA,NA,19.14731014,7000.228027,4334.963867,Central,Basalt,Colophospermum mopane shrubveld on basalt,Dense-moderately dense C. mopane shrub savanna. Dominant grass:Themeda triandra,Flat & level plains related to LTIII erosion surface,LE04: Manyeleti,360.4362185,2023-01-10T00:00:00Z,2024-03-16T00:00:00Z,420.1160821,322.6516035,351.8327339,252.0578506,172,33,10,314.1592654,0.547493004,329.2081704,0.68,5,14,0,NA,3.95,0.17,NA,NA,NA,NA,NA,2023-01-01T00:00:00Z,2024-03-01T00:00:00Z,23.40909091,23.36818182,23.55909091,23.69545455,34.1,34.6,late_wet,late_wet
