site,nickname,gender,age,lat,long,date_report,est_d_death,date_visit,age_days,transect,species,distance_m,browsed,notes,year_sampled,unique_id,y_obs,section,age_class,cause_death,soil_type,type,region,average_rainfall_mm,dist2road,dist2river,dist2aw,mass_bones,pellets_dung,elephant_dung,pat_dung,zebra_dung,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,average_precip_16_25,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,average_temp_16_24,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,ele_density_2017_buf,hyena_density_2015_idw
B_2023_19,Flats,Female,Adult,-23.0671,31.3515,2023-Feb-23,2/21/2023,8/8/2023,168,S,Colophospermum_mopane,13.5,6,NA,2023,B_2023_19_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,409.2332781,1133.617664,2712.178955,3233.879639,0.99,0.01,10.93,0.29,NA,441.4717784,180.15639,375.5803435,403.9019436,23.71818182,24.04545455,24.08181818,23.81212121,35.2,35.2,late_wet,1.104535305,0.238616085
B_2019_51,Goldilocks,Male,Adult,-25.00095,31.47464,2019-Jul-09,7/9/2019,7/27/2023,1479,E,Combretum_hereroense,13.5,6,dng,2023,B_2019_51_2023,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,109.14,0.18,0.12,0.03,NA,507.0473132,499.5334642,733.8088856,565.1577309,22.42272727,21.91363636,22.37727273,22.22323232,32.7,31.6,dry,0.413802852,0.691881655
B_2022_61,Mopane,Male,Adult,-23.12896,31.43464,2022-Jul-07,7/7/2022,8/9/2023,398,SE,Colophospermum_mopane,13.5,7,dng,2023,B_2022_61_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,25.69,0.01,0.55,NA,NA,400.0614641,348.7654159,349.3315204,373.3621478,23.18636364,23.85909091,23.85909091,23.62474747,34.4,35,dry,2.247267796,0.208349568
B_2022_33,Msinya,Male,Sub Adult,-23.06978,30.91227,2023-Apr-04,4/9/2022,8/10/2023,488,SE,Ximenia_caffra,13.5,1,dng,2023,B_2022_33_2023,2022,Shangoni,sub-adult,Poached,Granite,carcass,North,371.9511807,1089.562752,2585.275391,6672.101074,122.84,NA,1.04,NA,NA,361.1855645,384.218508,382.5109634,415.9791191,22.53181818,23.08636364,23.34090909,22.95505051,32.8,33.4,dry,0.353323974,0.354058543
B_2023_32,Phugwane,Female,Adult,-23.05046,31.26916,2023-Apr-19,4/19/2023,8/9/2023,112,NE,Colophospermum_mopane,13.5,5,dng,2023,B_2023_32_2023,2023,Shingwedzi,adult,Management,Granite,carcass,North,409.5510445,1374.971616,2226.422852,6070.612793,5.62,NA,7.27,NA,NA,415.0487573,206.4700146,407.1239786,433.9890018,23.55,23.85909091,23.93181818,23.65858586,34.8,34.8,dry,0.770309925,0.387662149
B_2023_31,Vutomi,Male,Adult,-24.70187,31.89956,2023-Apr-21,4/17/2023,9/5/2023,141,SW,Gymnosporia_senegalensis,13.5,3,dng,2023,B_2023_31_2023,2023,Tshokwane,adult,Natural,Basalt,carcass,Central,473.5326038,1853.167428,6184.555664,4709.125977,186.32,NA,12.9,NA,NA,893.5575585,571.4666023,901.5383568,642.4674722,22.41818182,22.56363636,22.80909091,22.5969697,32.3,32.3,dry,0.270563403,0.589239177
B_2020_100,Albasini,Male,Adult,-25.08936,31.244,2020-Dec-09,12/3/2020,8/29/2023,999,NW,Combretum_collinum,13.4,0,insect damage,2023,B_2020_100_2023,2020,Pretoriuskop,adult,Natural,Granite,carcass,South,612.5492397,304.6948127,6418.899414,1380.727539,3.13,0.1,1.78,0.41,0.44,627.2409425,895.8774095,861.9257221,656.2625482,21.48636364,21.21818182,21.91363636,21.78080808,31.5,32.3,early_wet,0.633436674,0.599593232
B_2023_66,Machalolo,Female,Adult,-23.81538,31.49549,2023-Jul-16,7/16/2023,8/17/2023,32,W,Colophospermum_mopane,13.4,0,NA,2023,B_2023_66_2023,2023,Letaba,adult,Management,Basalt,carcass,Central,365.0032478,1200.249433,4883.600586,7517.097656,1.43,0.03,2.11,0.08,NA,473.4461799,275.8268936,473.8705871,426.8250235,23.72727273,23.7,23.69090909,23.37676768,33.6,33.6,dry,1.177746579,0.411476575
B_2022_37,Nhlanganini,Male,Adult,-23.86798,31.54196,2022-May-04,4/28/2022,8/17/2023,476,E,Colophospermum_mopane,13.4,3,dng,2023,B_2022_37_2023,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,35.36,NA,2.87,NA,NA,411.3091843,464.5164974,457.9195652,416.4311916,23.40909091,23.73181818,24.00454545,23.71111111,34.8,34,dry,1.00585924,0.374042789
B_2022_75,Xidulu,Male,Adult,-23.0356,30.91466,2022-Aug-13,8/6/2022,8/11/2023,370,E,Colophospermum_mopane,13.4,NA,dng,2023,B_2022_75_2023,2022,Shangoni,adult,Natural,Granite,carcass,North,382.399147,508.4170685,3462.787598,5057.787598,20.51,0.08,11.74,NA,NA,366.7219651,347.0202868,347.0202868,401.4586152,22.75454545,23.6,23.51818182,23.16161616,33.1,33.7,dry,1.00585924,0.353363812
B_2022_11,Big Bull,Male,Adult,-24.536754,31.882148,2022-Feb-22,2/15/2022,7/25/2023,525,SW,Ehretia_amoena,13.3,2,NA,2023,B_2022_11_2023,2022,N'wanetsi,adult,Fighting,Basalt,carcass,Central,405.5562511,1645.319292,4528.797363,5264.649902,93.12,NA,NA,NA,NA,439.8931763,710.5236981,617.0794928,484.8011507,22.81818182,22.89545455,23.35909091,23.13333333,33.1,33.2,late_wet,0.25146481,0.686030478
B_2020_6,Mandzemba,Male,Adult,-23.0362,31.48537,2020-Feb-01,1/30/2020,8/15/2023,1293,E,Colophospermum_mopane,13.3,0,NA,2023,B_2020_6_2023,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,38.95,NA,0.53,NA,NA,362.7603145,496.7391738,317.9373112,369.3038834,24.09090909,23.45,23.95909091,23.73787879,34.3,34.5,late_wet,0.576140894,0.294573147
B_2023_15,Woody,Male,Adult,-25.15009,31.2842,2023-Jan-28,1/25/2023,7/24/2023,180,N,Terminalia_sericea,13.3,0,dng,2023,B_2023_15_2023,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.54,0.04,3.36,NA,NA,647.1735821,925.7168159,974.2053509,727.2266557,21.39545455,21.44090909,21.61363636,21.48686869,32,32,late_wet,1.072704316,0.402141471
B_2020_100,Albasini,Male,Adult,-25.08936,31.244,2020-Dec-09,12/3/2020,8/29/2023,999,E,Dichrostachys_cinerea,13.2,5,insect damage,2023,B_2020_100_2023,2020,Pretoriuskop,adult,Natural,Granite,carcass,South,612.5492397,304.6948127,6418.899414,1380.727539,3.13,0.1,1.78,0.41,0.44,627.2409425,895.8774095,861.9257221,656.2625482,21.48636364,21.21818182,21.91363636,21.78080808,31.5,32.3,early_wet,0.633436674,0.599593232
B_2023_2,Helga's,Male,Adult,-25.00534,31.44486,2023-Jan-09,1/9/2023,7/27/2023,199,W,Gymnosporia_senegalensis,13.2,0,dng,2023,B_2023_2_2023,2023,Skukuza,adult,Poached,Granite,carcass,South,567.5346222,513.1584606,2891.829834,3353.413574,5.15,0.15,NA,0.25,0.07,543.8136041,722.9871488,773.993633,591.3479488,22.15454545,22.31818182,22.44545455,22.27020202,32,31.7,late_wet,0.159154943,0.898707161
B_2022_37,Nhlanganini,Male,Adult,-23.86798,31.54196,2022-May-04,4/28/2022,8/17/2023,476,SW,Combretum_apiculatum,13.2,7,dng,2023,B_2022_37_2023,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,35.36,NA,2.87,NA,NA,411.3091843,464.5164974,457.9195652,416.4311916,23.40909091,23.73181818,24.00454545,23.71111111,34.8,34,dry,1.00585924,0.374042789
B_2023_15,Woody,Male,Adult,-25.15009,31.2842,2023-Jan-28,1/25/2023,7/24/2023,180,N,Dichrostachys_cinerea,13.2,8,dng,2023,B_2023_15_2023,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.54,0.04,3.36,NA,NA,647.1735821,925.7168159,974.2053509,727.2266557,21.39545455,21.44090909,21.61363636,21.48686869,32,32,late_wet,1.072704316,0.402141471
B_2020_100,Albasini,Male,Adult,-25.08936,31.244,2020-Dec-09,12/3/2020,8/29/2023,999,NW,Combretum_collinum,13.1,0,insect damage,2023,B_2020_100_2023,2020,Pretoriuskop,adult,Natural,Granite,carcass,South,612.5492397,304.6948127,6418.899414,1380.727539,3.13,0.1,1.78,0.41,0.44,627.2409425,895.8774095,861.9257221,656.2625482,21.48636364,21.21818182,21.91363636,21.78080808,31.5,32.3,early_wet,0.633436674,0.599593232
B_2016_106,Junction,Unknown,Adult,-23.09553,31.41744,2016-Sep-16,9/15/2016,8/3/2023,2513,SE,Salvadora_australis,13.1,10,NA,2023,B_2016_106_2023,2016,Shingwedzi,adult,Natural,Basalt,carcass,North,383.2762202,75.92879753,1850.584839,2457.511963,36.77,0.26,0.25,NA,NA,159.0696924,586.4114782,320.9938223,352.2947537,22.30625,23.28181818,23.74090909,23.5010101,35.5,34.5,dry,1.909859317,0.253860694
B_2022_75,Xidulu,Male,Adult,-23.0356,30.91466,2022-Aug-13,8/6/2022,8/11/2023,370,W,Combretum_apiculatum,13.1,2,dng,2023,B_2022_75_2023,2022,Shangoni,adult,Natural,Granite,carcass,North,382.399147,508.4170685,3462.787598,5057.787598,20.51,0.08,11.74,NA,NA,366.7219651,347.0202868,347.0202868,401.4586152,22.75454545,23.6,23.51818182,23.16161616,33.1,33.7,dry,1.00585924,0.353363812
B_2022_30,Airport,Male,Adult,-24.970945,31.619322,2022-Apr-15,4/15/2022,7/20/2023,461,NE,Dichrostachys_cinerea,13,4,NA,2023,B_2022_30_2023,2022,Skukuza,adult,DCA,Granite,carcass,South,475.9185388,632.8392603,1640.893921,4457.464355,0.13,0.46,NA,NA,NA,578.2764215,709.1182847,695.2746511,554.5272274,21.95,22.24090909,22.50454545,22.31717172,32.1,31.7,dry,1.228676161,1.091078465
B_2020_100,Albasini,Male,Adult,-25.08936,31.244,2020-Dec-09,12/3/2020,8/29/2023,999,NW,Dichrostachys_cinerea,13,7,insect damage,2023,B_2020_100_2023,2020,Pretoriuskop,adult,Natural,Granite,carcass,South,612.5492397,304.6948127,6418.899414,1380.727539,3.13,0.1,1.78,0.41,0.44,627.2409425,895.8774095,861.9257221,656.2625482,21.48636364,21.21818182,21.91363636,21.78080808,31.5,32.3,early_wet,0.633436674,0.599593232
B_2021_17,Girivana,Female,Adult,-24.37008,31.70227,2021-Mar-31,3/27/2021,7/26/2023,851,W,Peltophorum_africana,13,4,dng,2023,B_2021_17_2023,2021,Satara,adult,Natural,Basalt,carcass,Central,474.2091277,23.52491742,7637.553711,3249.246826,0.03,0.07,NA,NA,0.42,723.319037,511.765388,679.9421709,532.2210876,22.42727273,22.43181818,22.96363636,22.72525253,32.5,32.8,late_wet,1.002676141,0.630766965
B_2023_5,Giriyondo,Male,Adult,-23.70609,31.57687,2023-Jan-12,1/10/2023,8/18/2023,220,SW,Colophospermum_mopane,13,3,NA,2023,B_2023_5_2023,2023,Letaba,adult,Natural,Basalt,carcass,Central,360.4362185,19.14731014,7000.228027,4334.963867,3.38,NA,6.73,0.18,NA,322.6516035,351.8327339,393.2765558,383.8360305,23.36818182,23.55909091,23.66818182,23.40909091,34.1,33.8,late_wet,0.547493004,0.372302675
B_2019_51,Goldilocks,Male,Adult,-25.00095,31.47464,2019-Jul-09,7/9/2019,7/27/2023,1479,NE,Grewia_bicolor,13,0,dng,2023,B_2019_51_2023,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,109.14,0.18,0.12,0.03,NA,507.0473132,499.5334642,733.8088856,565.1577309,22.42272727,21.91363636,22.37727273,22.22323232,32.7,31.6,dry,0.413802852,0.691881655
B_2019_51,Goldilocks,Male,Adult,-25.00095,31.47464,2019-Jul-09,7/9/2019,7/27/2023,1479,S,Ziziphus_mucronata,13,2,dng,2023,B_2019_51_2023,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,109.14,0.18,0.12,0.03,NA,507.0473132,499.5334642,733.8088856,565.1577309,22.42272727,21.91363636,22.37727273,22.22323232,32.7,31.6,dry,0.413802852,0.691881655
B_2022_56,Kule,Male,Adult,-23.11656,31.40627,2022-Jun-28,6/28/2022,8/9/2023,407,NW,Colophospermum_mopane,13,0,dng,2023,B_2022_56_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,391.0012146,1732.032921,2305.401855,1704.212646,0.56,0.1,1.95,0.34,NA,403.5015337,342.2207525,349.3315204,373.3621478,23.23636364,24.04545455,23.99090909,23.72878788,34.4,35.1,dry,1.903493119,0.222140359
B_2023_38,Mahlati,Male,Adult,-23.26031,31.46411,2023-May-26,5/12/2023,8/7/2023,87,N,Colophospermum_mopane,13,NA,dng,2023,B_2023_38_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,402.0563411,23.69814816,10152.50586,4480.57959,104.99,NA,9.58,NA,NA,357.7837964,214.9998305,365.3916154,386.7207959,23.51818182,23.63636364,23.76363636,23.52474747,34.6,34.6,dry,0.964478955,0.420685321
B_2020_6,Mandzemba,Male,Adult,-23.0362,31.48537,2020-Feb-01,1/30/2020,8/15/2023,1293,SW,Colophospermum_mopane,13,4,NA,2023,B_2020_6_2023,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,38.95,NA,0.53,NA,NA,362.7603145,496.7391738,317.9373112,369.3038834,24.09090909,23.45,23.95909091,23.73787879,34.3,34.5,late_wet,0.576140894,0.294573147
B_2022_62,Vutivi,Male,Adult,-23.00228,31.47349,2022-Jul-16,7/9/2022,8/14/2023,401,S,Colophospermum_mopane,13,3,NA,2023,B_2022_62_2023,2022,Shingwedzi,adult,Natural,Basalt,carcass,North,443.7607428,1763.247907,9244.009766,2769.776611,64.98,NA,5.6,NA,NA,416.4666531,317.2903442,317.9373112,369.3038834,23.3,23.95909091,23.95909091,23.73787879,34.4,34.5,dry,0.194169031,0.256203977
B_2023_31,Vutomi,Male,Adult,-24.70187,31.89956,2023-Apr-21,4/17/2023,9/5/2023,141,SE,Gymnosporia_senegalensis,13,4,dng,2023,B_2023_31_2023,2023,Tshokwane,adult,Natural,Basalt,carcass,Central,473.5326038,1853.167428,6184.555664,4709.125977,186.32,NA,12.9,NA,NA,893.5575585,571.4666023,901.5383568,642.4674722,22.41818182,22.56363636,22.80909091,22.5969697,32.3,32.3,dry,0.270563403,0.589239177
B_2023_29,Windmill,Male,Adult,-23.89851,31.55128,2023-Apr-12,4/7/2023,8/17/2023,132,SE,Colophospermum_mopane,13,2,NA,2023,B_2023_29_2023,2023,Lower Sabie,adult,Natural,Basalt,carcass,Central,350.4948033,768.4877992,6237.34375,6559.162109,43.85,NA,5.93,0.53,NA,418.5302786,276.0933066,414.534133,374.9893524,23.43636364,23.71818182,23.84545455,23.55757576,33.7,33.7,dry,0.78304232,0.492691541
B_2023_5,Giriyondo,Male,Adult,-23.70609,31.57687,2023-Jan-12,1/10/2023,8/18/2023,220,W,Colophospermum_mopane,12.9,7,NA,2023,B_2023_5_2023,2023,Letaba,adult,Natural,Basalt,carcass,Central,360.4362185,19.14731014,7000.228027,4334.963867,3.38,NA,6.73,0.18,NA,322.6516035,351.8327339,393.2765558,383.8360305,23.36818182,23.55909091,23.66818182,23.40909091,34.1,33.8,late_wet,0.547493004,0.372302675
B_2019_51,Goldilocks,Male,Adult,-25.00095,31.47464,2019-Jul-09,7/9/2019,7/27/2023,1479,S,Spirostachys_africana,12.9,5,dng,2023,B_2019_51_2023,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,109.14,0.18,0.12,0.03,NA,507.0473132,499.5334642,733.8088856,565.1577309,22.42272727,21.91363636,22.37727273,22.22323232,32.7,31.6,dry,0.413802852,0.691881655
B_2020_100,Albasini,Male,Adult,-25.08936,31.244,2020-Dec-09,12/3/2020,8/29/2023,999,N,Terminalia_sericea,12.8,2,insect damage,2023,B_2020_100_2023,2020,Pretoriuskop,adult,Natural,Granite,carcass,South,612.5492397,304.6948127,6418.899414,1380.727539,3.13,0.1,1.78,0.41,0.44,627.2409425,895.8774095,861.9257221,656.2625482,21.48636364,21.21818182,21.91363636,21.78080808,31.5,32.3,early_wet,0.633436674,0.599593232
B_2022_11,Big Bull,Male,Adult,-24.536754,31.882148,2022-Feb-22,2/15/2022,7/25/2023,525,SE,Ehretia_amoena,12.8,3,NA,2023,B_2022_11_2023,2022,N'wanetsi,adult,Fighting,Basalt,carcass,Central,405.5562511,1645.319292,4528.797363,5264.649902,93.12,NA,NA,NA,NA,439.8931763,710.5236981,617.0794928,484.8011507,22.81818182,22.89545455,23.35909091,23.13333333,33.1,33.2,late_wet,0.25146481,0.686030478
B_2016_106,Junction,Unknown,Adult,-23.09553,31.41744,2016-Sep-16,9/15/2016,8/3/2023,2513,SW,Searsia_gueinzii,12.8,10,NA,2023,B_2016_106_2023,2016,Shingwedzi,adult,Natural,Basalt,carcass,North,383.2762202,75.92879753,1850.584839,2457.511963,36.77,0.26,0.25,NA,NA,159.0696924,586.4114782,320.9938223,352.2947537,22.30625,23.28181818,23.74090909,23.5010101,35.5,34.5,dry,1.909859317,0.253860694
B_2022_56,Kule,Male,Adult,-23.11656,31.40627,2022-Jun-28,6/28/2022,8/9/2023,407,S,Colophospermum_mopane,12.7,3,dng,2023,B_2022_56_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,391.0012146,1732.032921,2305.401855,1704.212646,0.56,0.1,1.95,0.34,NA,403.5015337,342.2207525,349.3315204,373.3621478,23.23636364,24.04545455,23.99090909,23.72878788,34.4,35.1,dry,1.903493119,0.222140359
B_2022_61,Mopane,Male,Adult,-23.12896,31.43464,2022-Jul-07,7/7/2022,8/9/2023,398,SE,Colophospermum_mopane,12.6,8,dng,2023,B_2022_61_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,25.69,0.01,0.55,NA,NA,400.0614641,348.7654159,349.3315204,373.3621478,23.18636364,23.85909091,23.85909091,23.62474747,34.4,35,dry,2.247267796,0.208349568
B_2022_33,Msinya,Male,Sub Adult,-23.06978,30.91227,2023-Apr-04,4/9/2022,8/10/2023,488,NW,Colophospermum_mopane,12.6,3,dng,2023,B_2022_33_2023,2022,Shangoni,sub-adult,Poached,Granite,carcass,North,371.9511807,1089.562752,2585.275391,6672.101074,122.84,NA,1.04,NA,NA,361.1855645,384.218508,382.5109634,415.9791191,22.53181818,23.08636364,23.34090909,22.95505051,32.8,33.4,dry,0.353323974,0.354058543
B_2022_30,Airport,Male,Adult,-24.970945,31.619322,2022-Apr-15,4/15/2022,7/20/2023,461,SW,Grewia_bicolor,12.5,5,NA,2023,B_2022_30_2023,2022,Skukuza,adult,DCA,Granite,carcass,South,475.9185388,632.8392603,1640.893921,4457.464355,0.13,0.46,NA,NA,NA,578.2764215,709.1182847,695.2746511,554.5272274,21.95,22.24090909,22.50454545,22.31717172,32.1,31.7,dry,1.228676161,1.091078465
B_2022_31,Bububu,Male,Adult,-23.07579,30.91659,2023-Apr-05,4/10/2022,8/10/2023,487,SE,Euclea_divinorum,12.5,0,NA,2023,B_2022_31_2023,2022,Shangoni,adult,Poached,Granite,carcass,North,379.1720883,1199.898649,2460.64209,6797.304199,39.75,NA,2.55,0.05,NA,361.1855645,384.218508,382.5109634,415.9791191,22.53181818,23.08636364,23.34090909,22.95505051,32.8,33.4,dry,0.073211274,0.351075808
B_2023_19,Flats,Female,Adult,-23.0671,31.3515,2023-Feb-23,2/21/2023,8/8/2023,168,NE,Colophospermum_mopane,12.5,2,NA,2023,B_2023_19_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,409.2332781,1133.617664,2712.178955,3233.879639,0.99,0.01,10.93,0.29,NA,441.4717784,180.15639,375.5803435,403.9019436,23.71818182,24.04545455,24.08181818,23.81212121,35.2,35.2,late_wet,1.104535305,0.238616085
B_2020_6,Mandzemba,Male,Adult,-23.0362,31.48537,2020-Feb-01,1/30/2020,8/15/2023,1293,SW,Colophospermum_mopane,12.5,5,NA,2023,B_2020_6_2023,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,38.95,NA,0.53,NA,NA,362.7603145,496.7391738,317.9373112,369.3038834,24.09090909,23.45,23.95909091,23.73787879,34.3,34.5,late_wet,0.576140894,0.294573147
B_2023_21,Marula,Male,Adult,-25.08175,31.52685,2023-Feb-25,2/21/2023,7/20/2023,149,NW,Philenoptera_violacea,12.5,2,NA,2023,B_2023_21_2023,2023,Skukuza,adult,Natural,Granite,carcass,South,484.1252237,397.1828108,4222.413086,3396.848633,1.2,0.15,2.87,NA,NA,806.5520139,437.8057995,753.3287711,551.7532495,22.02272727,22.45,22.45909091,22.29494949,31.5,31.5,late_wet,0.61433808,0.336212901
B_2022_61,Mopane,Male,Adult,-23.12896,31.43464,2022-Jul-07,7/7/2022,8/9/2023,398,SW,Colophospermum_mopane,12.5,8,dng,2023,B_2022_61_2023,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,25.69,0.01,0.55,NA,NA,400.0614641,348.7654159,349.3315204,373.3621478,23.18636364,23.85909091,23.85909091,23.62474747,34.4,35,dry,2.247267796,0.208349568
B_2023_15,Woody,Male,Adult,-25.15009,31.2842,2023-Jan-28,1/25/2023,7/24/2023,180,N,Terminalia_sericea,12.5,2,dng,2023,B_2023_15_2023,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.54,0.04,3.36,NA,NA,647.1735821,925.7168159,974.2053509,727.2266557,21.39545455,21.44090909,21.61363636,21.48686869,32,32,late_wet,1.072704316,0.402141471
B_2022_75,Xidulu,Male,Adult,-23.0356,30.91466,2022-Aug-13,8/6/2022,8/11/2023,370,SE,Acacia_nigrescens,12.5,8,dng,2023,B_2022_75_2023,2022,Shangoni,adult,Natural,Granite,carcass,North,382.399147,508.4170685,3462.787598,5057.787598,20.51,0.08,11.74,NA,NA,366.7219651,347.0202868,347.0202868,401.4586152,22.75454545,23.6,23.51818182,23.16161616,33.1,33.7,dry,1.00585924,0.353363812
B_2022_75,Xidulu,Male,Adult,-23.0356,30.91466,2022-Aug-13,8/6/2022,8/11/2023,370,NE,Combretum_apiculatum,12.4,5,dng,2023,B_2022_75_2023,2022,Shangoni,adult,Natural,Granite,carcass,North,382.399147,508.4170685,3462.787598,5057.787598,20.51,0.08,11.74,NA,NA,366.7219651,347.0202868,347.0202868,401.4586152,22.75454545,23.6,23.51818182,23.16161616,33.1,33.7,dry,1.00585924,0.353363812
B_2020_100,Albasini,Male,Adult,-25.08936,31.244,2020-Dec-09,12/3/2020,8/29/2023,999,NW,Dichrostachys_cinerea,12.3,5,insect damage,2023,B_2020_100_2023,2020,Pretoriuskop,adult,Natural,Granite,carcass,South,612.5492397,304.6948127,6418.899414,1380.727539,3.13,0.1,1.78,0.41,0.44,627.2409425,895.8774095,861.9257221,656.2625482,21.48636364,21.21818182,21.91363636,21.78080808,31.5,32.3,early_wet,0.633436674,0.599593232
B_2023_19,Flats,Female,Adult,-23.0671,31.3515,2023-Feb-23,2/21/2023,8/8/2023,168,E,Colophospermum_mopane,12.3,1,NA,2023,B_2023_19_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,409.2332781,1133.617664,2712.178955,3233.879639,0.99,0.01,10.93,0.29,NA,441.4717784,180.15639,375.5803435,403.9019436,23.71818182,24.04545455,24.08181818,23.81212121,35.2,35.2,late_wet,1.104535305,0.238616085
B_2019_51,Goldilocks,Male,Adult,-25.00095,31.47464,2019-Jul-09,7/9/2019,7/27/2023,1479,E,Acacia_nigrescens,12.3,5,dng,2023,B_2019_51_2023,2019,Skukuza,adult,Management,Granite,carcass,South,554.9358696,458.962897,2215.163086,4068.99585,109.14,0.18,0.12,0.03,NA,507.0473132,499.5334642,733.8088856,565.1577309,22.42272727,21.91363636,22.37727273,22.22323232,32.7,31.6,dry,0.413802852,0.691881655
B_2020_100,Albasini,Male,Adult,-25.08936,31.244,2020-Dec-09,12/3/2020,8/29/2023,999,N,Dichrostachys_cinerea,12.2,6,insect damage,2023,B_2020_100_2023,2020,Pretoriuskop,adult,Natural,Granite,carcass,South,612.5492397,304.6948127,6418.899414,1380.727539,3.13,0.1,1.78,0.41,0.44,627.2409425,895.8774095,861.9257221,656.2625482,21.48636364,21.21818182,21.91363636,21.78080808,31.5,32.3,early_wet,0.633436674,0.599593232
B_2023_8,Daga,Female,Adult,-23.03274,31.36065,2023-Jan-20,1/17/2023,8/8/2023,203,E,Salvadora_australis,12.2,6,dng,2023,B_2023_8_2023,2023,Vlakteplaas,adult,Natural,Basalt,carcass,North,392.7141317,396.9509186,3050.477783,2479.92749,19.23,0.08,48.47,0.09,NA,289.6736453,270.1842053,346.3965981,377.6306918,23.95454545,23.96363636,24.17272727,23.92121212,35.5,35.5,late_wet,0.958112757,0.120617115
B_2023_19,Flats,Female,Adult,-23.0671,31.3515,2023-Feb-23,2/21/2023,8/8/2023,168,S,Colophospermum_mopane,12.2,4,NA,2023,B_2023_19_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,409.2332781,1133.617664,2712.178955,3233.879639,0.99,0.01,10.93,0.29,NA,441.4717784,180.15639,375.5803435,403.9019436,23.71818182,24.04545455,24.08181818,23.81212121,35.2,35.2,late_wet,1.104535305,0.238616085
B_2023_19,Flats,Female,Adult,-23.0671,31.3515,2023-Feb-23,2/21/2023,8/8/2023,168,SW,Colophospermum_mopane,12.2,5,NA,2023,B_2023_19_2023,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,409.2332781,1133.617664,2712.178955,3233.879639,0.99,0.01,10.93,0.29,NA,441.4717784,180.15639,375.5803435,403.9019436,23.71818182,24.04545455,24.08181818,23.81212121,35.2,35.2,late_wet,1.104535305,0.238616085
B_2023_66,Machalolo,Female,Adult,-23.81538,31.49549,2023-Jul-16,7/16/2023,8/17/2023,32,NE,Colophospermum_mopane,12.2,3,NA,2023,B_2023_66_2023,2023,Letaba,adult,Management,Basalt,carcass,Central,365.0032478,1200.249433,4883.600586,7517.097656,1.43,0.03,2.11,0.08,NA,473.4461799,275.8268936,473.8705871,426.8250235,23.72727273,23.7,23.69090909,23.37676768,33.6,33.6,dry,1.177746579,0.411476575
B_2023_32,Phugwane,Female,Adult,-23.05046,31.26916,2023-Apr-19,4/19/2023,8/9/2023,112,E,Colophospermum_mopane,12.2,5,dng,2023,B_2023_32_2023,2023,Shingwedzi,adult,Management,Granite,carcass,North,409.5510445,1374.971616,2226.422852,6070.612793,5.62,NA,7.27,NA,NA,415.0487573,206.4700146,407.1239786,433.9890018,23.55,23.85909091,23.93181818,23.65858586,34.8,34.8,dry,0.770309925,0.387662149
B_2023_32,Phugwane,Female,Adult,-23.05046,31.26916,2023-Apr-19,4/19/2023,8/9/2023,112,N,Colophospermum_mopane,12.2,1,dng,2023,B_2023_32_2023,2023,Shingwedzi,adult,Management,Granite,carcass,North,409.5510445,1374.971616,2226.422852,6070.612793,5.62,NA,7.27,NA,NA,415.0487573,206.4700146,407.1239786,433.9890018,23.55,23.85909091,23.93181818,23.65858586,34.8,34.8,dry,0.770309925,0.387662149
